Voltage (V vs Li/Li+),Electrolyte,Molar ratio cathode/(cathode+SE),Reaction,Erxn (eV/atom)
3.6,Li2.375Sc0.375Zr0.625Cl6,0.4783,0.5217 Li2.375Zr0.625Sc0.375Cl6 + 0.4783 Fe2(ClF)3 -> 0.1413 Li2ZrF6 + 0.9565 LiFeCl4 + 0.1957 ScF3 + 0.1848 ZrCl4,-0.0782
3.6,Li2.375Sc0.375Zr0.625Cl6,0.5079,0.4921 Li2.375Zr0.625Sc0.375Cl6 + 0.5079 Fe2(ClF)3 -> 0.05105 Li3Zr4F19 + 1.016 LiFeCl4 + 0.1846 ScF3 + 0.1034 ZrCl4,-0.0804
3.6,Li2.375Sc0.375Zr0.625Cl6,0.5429,0.4571 Li2.375Zr0.625Sc0.375Cl6 + 0.5429 Fe2(ClF)3 -> 1.086 LiFeCl4 + 0.2786 ZrF4 + 0.1714 ScF3 + 0.007143 ZrCl4,-0.0806
3.6,Li2.375Sc0.375Zr0.625Cl6,0.5472,0.4528 Li2.375Zr0.625Sc0.375Cl6 + 0.5472 Fe2(ClF)3 -> 0.01887 FeCl3 + 1.075 LiFeCl4 + 0.283 ZrF4 + 0.1698 ScF3,-0.0805
3.6,Li2.375Sc0.375Zr0.625Cl6,0.5771,0.4229 Li2.375Zr0.625Sc0.375Cl6 + 0.5771 Fe2(ClF)3 -> 0.06608 Li3Zr4F19 + 0.348 FeCl3 + 0.8062 LiFeCl4 + 0.1586 ScF3,-0.0796
3.6,Li2.375Sc0.375Zr0.625Cl6,0.6068,0.3932 Li2.375Zr0.625Sc0.375Cl6 + 0.6068 Fe2(ClF)3 + 0.1688 Li -> 0.01923 Li3Zr4F19 + 0.1688 ZrFeF6 + 1.045 LiFeCl4 + 0.1474 ScF3,-0.0767
3.6,Li2.375Sc0.375Zr0.625Cl6,0.6190,0.381 Li2.375Zr0.625Sc0.375Cl6 + 0.619 Fe2(ClF)3 + 0.2024 Li -> 0.03571 Li2ZrF6 + 0.2024 ZrFeF6 + 1.036 LiFeCl4 + 0.1429 ScF3,-0.0754
3.6,Li2.375Sc0.375Zr0.625Cl6,0.7895,0.2105 Li2.375Zr0.625Sc0.375Cl6 + 0.7895 Fe2(ClF)3 + 0.6711 Li -> 0.1316 Li2ZrF6 + 0.9079 LiFeCl4 + 0.07895 ScF3 + 0.6711 FeF2,-0.0454
3.6,Li2.375Sc0.375Zr0.625Cl6,1.0000,Fe2(ClF)3 + Li -> 0.25 LiFe2F6 + 0.75 LiFeCl4 + 0.75 FeF2,-0.0081
3.7,Li2.375Sc0.375Zr0.625Cl6,0.2727,0.7273 Li2.375Zr0.625Sc0.375Cl6 + 0.2727 Fe2(ClF)3 -> 0.5455 LiFeCl4 + 0.2727 ScF3 + 0.4545 ZrCl4 + 1.182 LiCl,-0.0516
3.7,Li2.375Sc0.375Zr0.625Cl6,0.4783,0.5217 Li2.375Zr0.625Sc0.375Cl6 + 0.4783 Fe2(ClF)3 -> 0.1413 Li2ZrF6 + 0.9565 LiFeCl4 + 0.1957 ScF3 + 0.1848 ZrCl4,-0.0782
3.7,Li2.375Sc0.375Zr0.625Cl6,0.5079,0.4921 Li2.375Zr0.625Sc0.375Cl6 + 0.5079 Fe2(ClF)3 -> 0.05105 Li3Zr4F19 + 1.016 LiFeCl4 + 0.1846 ScF3 + 0.1034 ZrCl4,-0.0804
3.7,Li2.375Sc0.375Zr0.625Cl6,0.5429,0.4571 Li2.375Zr0.625Sc0.375Cl6 + 0.5429 Fe2(ClF)3 -> 1.086 LiFeCl4 + 0.2786 ZrF4 + 0.1714 ScF3 + 0.007143 ZrCl4,-0.0806
3.7,Li2.375Sc0.375Zr0.625Cl6,0.5472,0.4528 Li2.375Zr0.625Sc0.375Cl6 + 0.5472 Fe2(ClF)3 -> 0.01887 FeCl3 + 1.075 LiFeCl4 + 0.283 ZrF4 + 0.1698 ScF3,-0.0805
3.7,Li2.375Sc0.375Zr0.625Cl6,0.5771,0.4229 Li2.375Zr0.625Sc0.375Cl6 + 0.5771 Fe2(ClF)3 -> 0.06608 Li3Zr4F19 + 0.348 FeCl3 + 0.8062 LiFeCl4 + 0.1586 ScF3,-0.0796
3.7,Li2.375Sc0.375Zr0.625Cl6,0.6190,0.381 Li2.375Zr0.625Sc0.375Cl6 + 0.619 Fe2(ClF)3 -> 0.2381 Li2ZrF6 + 0.8095 FeCl3 + 0.4286 LiFeCl4 + 0.1429 ScF3,-0.0748
3.8,Li2.375Sc0.375Zr0.625Cl6,0.2727,0.7273 Li2.375Zr0.625Sc0.375Cl6 + 0.2727 Fe2(ClF)3 -> 0.5455 LiFeCl4 + 0.2727 ScF3 + 0.4545 ZrCl4 + 1.182 LiCl,-0.0516
3.8,Li2.375Sc0.375Zr0.625Cl6,0.4783,0.5217 Li2.375Zr0.625Sc0.375Cl6 + 0.4783 Fe2(ClF)3 -> 0.1413 Li2ZrF6 + 0.9565 LiFeCl4 + 0.1957 ScF3 + 0.1848 ZrCl4,-0.0782
3.8,Li2.375Sc0.375Zr0.625Cl6,0.5079,0.4921 Li2.375Zr0.625Sc0.375Cl6 + 0.5079 Fe2(ClF)3 -> 0.05105 Li3Zr4F19 + 1.016 LiFeCl4 + 0.1846 ScF3 + 0.1034 ZrCl4,-0.0804
3.8,Li2.375Sc0.375Zr0.625Cl6,0.5429,0.4571 Li2.375Zr0.625Sc0.375Cl6 + 0.5429 Fe2(ClF)3 -> 1.086 LiFeCl4 + 0.2786 ZrF4 + 0.1714 ScF3 + 0.007143 ZrCl4,-0.0806
3.8,Li2.375Sc0.375Zr0.625Cl6,0.5472,0.4528 Li2.375Zr0.625Sc0.375Cl6 + 0.5472 Fe2(ClF)3 -> 1.075 LiFeCl4 + 0.01887 FeCl3 + 0.283 ZrF4 + 0.1698 ScF3,-0.0805
3.8,Li2.375Sc0.375Zr0.625Cl6,0.5771,0.4229 Li2.375Zr0.625Sc0.375Cl6 + 0.5771 Fe2(ClF)3 -> 0.06608 Li3Zr4F19 + 0.8062 LiFeCl4 + 0.348 FeCl3 + 0.1586 ScF3,-0.0796
3.8,Li2.375Sc0.375Zr0.625Cl6,0.6190,0.381 Li2.375Zr0.625Sc0.375Cl6 + 0.619 Fe2(ClF)3 -> 0.2381 Li2ZrF6 + 0.4286 LiFeCl4 + 0.8095 FeCl3 + 0.1429 ScF3,-0.0748
3.9,Li2.375Sc0.375Zr0.625Cl6,0.2727,0.7273 Li2.375Zr0.625Sc0.375Cl6 + 0.2727 Fe2(ClF)3 -> 0.5455 LiFeCl4 + 0.2727 ScF3 + 0.4545 ZrCl4 + 1.182 LiCl,-0.0516
3.9,Li2.375Sc0.375Zr0.625Cl6,0.4783,0.5217 Li2.375Zr0.625Sc0.375Cl6 + 0.4783 Fe2(ClF)3 -> 0.1413 Li2ZrF6 + 0.9565 LiFeCl4 + 0.1957 ScF3 + 0.1848 ZrCl4,-0.0782
3.9,Li2.375Sc0.375Zr0.625Cl6,0.5079,0.4921 Li2.375Zr0.625Sc0.375Cl6 + 0.5079 Fe2(ClF)3 -> 0.05105 Li3Zr4F19 + 1.016 LiFeCl4 + 0.1846 ScF3 + 0.1034 ZrCl4,-0.0804
3.9,Li2.375Sc0.375Zr0.625Cl6,0.5429,0.4571 Li2.375Zr0.625Sc0.375Cl6 + 0.5429 Fe2(ClF)3 -> 1.086 LiFeCl4 + 0.2786 ZrF4 + 0.1714 ScF3 + 0.007143 ZrCl4,-0.0806
3.9,Li2.375Sc0.375Zr0.625Cl6,0.5472,0.4528 Li2.375Zr0.625Sc0.375Cl6 + 0.5472 Fe2(ClF)3 -> 1.075 LiFeCl4 + 0.283 ZrF4 + 0.01887 FeCl3 + 0.1698 ScF3,-0.0805
3.9,Li2.375Sc0.375Zr0.625Cl6,0.5771,0.4229 Li2.375Zr0.625Sc0.375Cl6 + 0.5771 Fe2(ClF)3 -> 0.06608 Li3Zr4F19 + 0.8062 LiFeCl4 + 0.348 FeCl3 + 0.1586 ScF3,-0.0796
3.9,Li2.375Sc0.375Zr0.625Cl6,0.6190,0.381 Li2.375Zr0.625Sc0.375Cl6 + 0.619 Fe2(ClF)3 -> 0.2381 Li2ZrF6 + 0.4286 LiFeCl4 + 0.8095 FeCl3 + 0.1429 ScF3,-0.0748
4.0,Li2.375Sc0.375Zr0.625Cl6,0.2727,0.7273 Li2.375Zr0.625Sc0.375Cl6 + 0.2727 Fe2(ClF)3 -> 0.5455 LiFeCl4 + 0.2727 ScF3 + 0.4545 ZrCl4 + 1.182 LiCl,-0.0516
4.0,Li2.375Sc0.375Zr0.625Cl6,0.4783,0.5217 Li2.375Zr0.625Sc0.375Cl6 + 0.4783 Fe2(ClF)3 -> 0.1413 Li2ZrF6 + 0.9565 LiFeCl4 + 0.1957 ScF3 + 0.1848 ZrCl4,-0.0782
4.0,Li2.375Sc0.375Zr0.625Cl6,0.5079,0.4921 Li2.375Zr0.625Sc0.375Cl6 + 0.5079 Fe2(ClF)3 -> 0.05105 Li3Zr4F19 + 1.016 LiFeCl4 + 0.1846 ScF3 + 0.1034 ZrCl4,-0.0804
4.0,Li2.375Sc0.375Zr0.625Cl6,0.5429,0.4571 Li2.375Zr0.625Sc0.375Cl6 + 0.5429 Fe2(ClF)3 -> 1.086 LiFeCl4 + 0.2786 ZrF4 + 0.1714 ScF3 + 0.007143 ZrCl4,-0.0806
4.0,Li2.375Sc0.375Zr0.625Cl6,0.5472,0.4528 Li2.375Zr0.625Sc0.375Cl6 + 0.5472 Fe2(ClF)3 -> 1.075 LiFeCl4 + 0.283 ZrF4 + 0.01887 FeCl3 + 0.1698 ScF3,-0.0805
4.0,Li2.375Sc0.375Zr0.625Cl6,0.5771,0.4229 Li2.375Zr0.625Sc0.375Cl6 + 0.5771 Fe2(ClF)3 -> 0.06608 Li3Zr4F19 + 0.8062 LiFeCl4 + 0.348 FeCl3 + 0.1586 ScF3,-0.0796
4.0,Li2.375Sc0.375Zr0.625Cl6,0.6190,0.381 Li2.375Zr0.625Sc0.375Cl6 + 0.619 Fe2(ClF)3 -> 0.2381 Li2ZrF6 + 0.4286 LiFeCl4 + 0.8095 FeCl3 + 0.1429 ScF3,-0.0748
4.1,Li2.375Sc0.375Zr0.625Cl6,0.2727,0.7273 Li2.375Zr0.625Sc0.375Cl6 + 0.2727 Fe2(ClF)3 -> 0.5455 LiFeCl4 + 0.2727 ScF3 + 0.4545 ZrCl4 + 1.182 LiCl,-0.0516
4.1,Li2.375Sc0.375Zr0.625Cl6,0.4783,0.5217 Li2.375Zr0.625Sc0.375Cl6 + 0.4783 Fe2(ClF)3 -> 0.1413 Li2ZrF6 + 0.9565 LiFeCl4 + 0.1957 ScF3 + 0.1848 ZrCl4,-0.0782
4.1,Li2.375Sc0.375Zr0.625Cl6,0.5079,0.4921 Li2.375Zr0.625Sc0.375Cl6 + 0.5079 Fe2(ClF)3 -> 0.05105 Li3Zr4F19 + 1.016 LiFeCl4 + 0.1846 ScF3 + 0.1034 ZrCl4,-0.0804
4.1,Li2.375Sc0.375Zr0.625Cl6,0.5429,0.4571 Li2.375Zr0.625Sc0.375Cl6 + 0.5429 Fe2(ClF)3 -> 1.086 LiFeCl4 + 0.2786 ZrF4 + 0.1714 ScF3 + 0.007143 ZrCl4,-0.0806
4.1,Li2.375Sc0.375Zr0.625Cl6,0.5472,0.4528 Li2.375Zr0.625Sc0.375Cl6 + 0.5472 Fe2(ClF)3 -> 1.075 LiFeCl4 + 0.283 ZrF4 + 0.01887 FeCl3 + 0.1698 ScF3,-0.0805
4.1,Li2.375Sc0.375Zr0.625Cl6,0.5771,0.4229 Li2.375Zr0.625Sc0.375Cl6 + 0.5771 Fe2(ClF)3 -> 0.06608 Li3Zr4F19 + 0.8062 LiFeCl4 + 0.348 FeCl3 + 0.1586 ScF3,-0.0796
4.1,Li2.375Sc0.375Zr0.625Cl6,0.6190,0.381 Li2.375Zr0.625Sc0.375Cl6 + 0.619 Fe2(ClF)3 -> 0.2381 Li2ZrF6 + 0.4286 LiFeCl4 + 0.8095 FeCl3 + 0.1429 ScF3,-0.0748
4.2,Li2.375Sc0.375Zr0.625Cl6,0.2727,0.7273 Li2.375Zr0.625Sc0.375Cl6 + 0.2727 Fe2(ClF)3 -> 0.5455 Li + 0.5455 FeCl4 + 0.2727 ScF3 + 0.4545 ZrCl4 + 1.182 LiCl,-0.056
4.2,Li2.375Sc0.375Zr0.625Cl6,0.4783,0.5217 Li2.375Zr0.625Sc0.375Cl6 + 0.4783 Fe2(ClF)3 -> 0.9565 Li + 0.1413 Li2ZrF6 + 0.9565 FeCl4 + 0.1957 ScF3 + 0.1848 ZrCl4,-0.0858
4.2,Li2.375Sc0.375Zr0.625Cl6,0.5079,0.4921 Li2.375Zr0.625Sc0.375Cl6 + 0.5079 Fe2(ClF)3 -> 1.016 Li + 0.05105 Li3Zr4F19 + 1.016 FeCl4 + 0.1846 ScF3 + 0.1034 ZrCl4,-0.0885
4.2,Li2.375Sc0.375Zr0.625Cl6,0.5429,0.4571 Li2.375Zr0.625Sc0.375Cl6 + 0.5429 Fe2(ClF)3 -> 1.086 Li + 1.086 FeCl4 + 0.2786 ZrF4 + 0.1714 ScF3 + 0.007143 ZrCl4,-0.0891
4.2,Li2.375Sc0.375Zr0.625Cl6,0.5472,0.4528 Li2.375Zr0.625Sc0.375Cl6 + 0.5472 Fe2(ClF)3 -> 1.075 Li + 1.075 FeCl4 + 0.283 ZrF4 + 0.01887 FeCl3 + 0.1698 ScF3,-0.089
4.2,Li2.375Sc0.375Zr0.625Cl6,0.5771,0.4229 Li2.375Zr0.625Sc0.375Cl6 + 0.5771 Fe2(ClF)3 -> 0.8062 Li + 0.06608 Li3Zr4F19 + 0.8062 FeCl4 + 0.348 FeCl3 + 0.1586 ScF3,-0.0859
4.2,Li2.375Sc0.375Zr0.625Cl6,0.6190,0.381 Li2.375Zr0.625Sc0.375Cl6 + 0.619 Fe2(ClF)3 -> 0.4286 Li + 0.2381 Li2ZrF6 + 0.4286 FeCl4 + 0.8095 FeCl3 + 0.1429 ScF3,-0.0782
1.0,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.5589
1.0,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-1.3255
1.1,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.516
1.1,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-1.2505
1.2,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.4731
1.2,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-1.1755
1.3,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.4303
1.3,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-1.1005
1.4,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.3874
1.4,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-1.0255
1.5,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.3446
1.5,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.9505
1.6,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.3017
1.6,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.8755
1.7,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.2589
1.7,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.8005
1.8,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.216
1.8,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.7255
1.9,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.1731
1.9,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.6505
2.0,Li3InCl6,0.0000,Li3InCl6 + 3 Li -> In + 6 LiCl,-0.1303
2.0,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.5755
2.1,Li3InCl6,0.0000,Li3InCl6 + 2 Li -> InCl + 5 LiCl,-0.0971
2.1,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.5005
2.2,Li3InCl6,0.0000,Li3InCl6 + 1.714 Li -> 0.1429 In7Cl9 + 4.714 LiCl,-0.0687
2.2,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.4255
2.3,Li3InCl6,0.0000,Li3InCl6 + Li -> InCl2 + 4 LiCl,-0.0466
2.3,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.3505
2.4,Li3InCl6,0.0000,Li3InCl6 + Li -> InCl2 + 4 LiCl,-0.0323
2.4,Li3InCl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiCl + 3 LiF,-0.2755
2.5,Li3InCl6,0.0000,Li3InCl6 + Li -> InCl2 + 4 LiCl,-0.0181
2.5,Li3InCl6,1.0000,Fe2(ClF)3 + 3 Li -> 0.5 Fe + 3 LiCl + 1.5 FeF2,-0.2216
2.6,Li3InCl6,0.0000,Li3InCl6 + Li -> InCl2 + 4 LiCl,-0.0038
2.6,Li3InCl6,1.0000,Fe2(ClF)3 + 2 Li -> 0.5 FeCl2 + 2 LiCl + 1.5 FeF2,-0.186
2.7,Li3InCl6,1.0000,Fe2(ClF)3 + 2 Li -> 0.5 FeCl2 + 2 LiCl + 1.5 FeF2,-0.161
2.8,Li3InCl6,1.0000,Fe2(ClF)3 + 1.5 Li -> 0.5 LiFeCl4 + LiCl + 1.5 FeF2,-0.1362
2.9,Li3InCl6,1.0000,Fe2(ClF)3 + 1.5 Li -> 0.5 LiFeCl4 + LiCl + 1.5 FeF2,-0.1174
3.0,Li3InCl6,1.0000,Fe2(ClF)3 + 1.5 Li -> 0.5 LiFeCl4 + LiCl + 1.5 FeF2,-0.0987
3.1,Li3InCl6,1.0000,Fe2(ClF)3 + 1.25 Li -> 0.75 LiFeCl4 + 0.5 LiF + 1.25 FeF2,-0.0806
3.2,Li3InCl6,1.0000,Fe2(ClF)3 + 1.25 Li -> 0.75 LiFeCl4 + 0.5 LiF + 1.25 FeF2,-0.065
3.3,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.25 Li3FeF6 + 0.75 LiFeCl4 + 0.5 InCl3,-0.0294
3.3,Li3InCl6,1.0000,Fe2(ClF)3 + 1.125 Li -> 0.125 Li3FeF6 + 0.75 LiFeCl4 + 1.125 FeF2,-0.0501
3.4,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.25 Li3FeF6 + 0.75 LiFeCl4 + 0.5 InCl3,-0.0294
3.4,Li3InCl6,1.0000,Fe2(ClF)3 + 1.125 Li -> 0.125 Li3FeF6 + 0.75 LiFeCl4 + 1.125 FeF2,-0.036
3.5,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.25 Li3FeF6 + 0.75 LiFeCl4 + 0.5 InCl3,-0.0294
3.5,Li3InCl6,1.0000,Fe2(ClF)3 + 1.125 Li -> 0.125 Li3FeF6 + 0.75 LiFeCl4 + 1.125 FeF2,-0.022
3.6,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.25 Li3FeF6 + 0.75 LiFeCl4 + 0.5 InCl3,-0.0294
3.6,Li3InCl6,0.7500,0.75 Fe2(ClF)3 + 0.25 Li3InCl6 + 0.375 Li -> 0.375 LiFe2F6 + 0.75 LiFeCl4 + 0.25 InCl3,-0.0186
3.6,Li3InCl6,1.0000,Fe2(ClF)3 + Li -> 0.25 LiFe2F6 + 0.75 LiFeCl4 + 0.75 FeF2,-0.0081
3.7,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.25 Li3FeF6 + 0.75 LiFeCl4 + 0.5 InCl3,-0.0294
3.7,Li3InCl6,0.7500,0.75 Fe2(ClF)3 + 0.25 Li3InCl6 -> 0.75 FeF3 + 0.75 LiFeCl4 + 0.25 InCl3,-0.0144
3.8,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.25 Li3FeF6 + 0.75 LiFeCl4 + 0.5 InCl3,-0.0294
3.8,Li3InCl6,0.7500,0.75 Fe2(ClF)3 + 0.25 Li3InCl6 -> 0.75 FeF3 + 0.75 LiFeCl4 + 0.25 InCl3,-0.0144
3.9,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.75 LiFeCl4 + 0.25 Li3FeF6 + 0.5 InCl3,-0.0294
3.9,Li3InCl6,0.7500,0.75 Fe2(ClF)3 + 0.25 Li3InCl6 -> 0.75 LiFeCl4 + 0.75 FeF3 + 0.25 InCl3,-0.0144
4.0,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.25 Li3FeF6 + 0.75 LiFeCl4 + 0.5 InCl3,-0.0294
4.0,Li3InCl6,0.7500,0.75 Fe2(ClF)3 + 0.25 Li3InCl6 -> 0.75 LiFeCl4 + 0.75 FeF3 + 0.25 InCl3,-0.0144
4.1,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.25 Li3FeF6 + 0.75 LiFeCl4 + 0.5 InCl3,-0.0294
4.1,Li3InCl6,0.7500,0.75 Fe2(ClF)3 + 0.25 Li3InCl6 -> 0.75 LiFeCl4 + 0.75 FeF3 + 0.25 InCl3,-0.0144
4.2,Li3InCl6,0.3750,0.375 Fe2(ClF)3 + 0.625 Li3InCl6 -> 0.75 Li + 0.75 FeCl4 + 0.625 InCl3 + 1.125 LiF,-0.028
4.2,Li3InCl6,0.5000,0.5 Fe2(ClF)3 + 0.5 Li3InCl6 -> 0.75 Li + 0.25 Li3FeF6 + 0.75 FeCl4 + 0.5 InCl3,-0.0354
4.2,Li3InCl6,0.7500,0.75 Fe2(ClF)3 + 0.25 Li3InCl6 -> 0.75 Li + 0.75 FeCl4 + 0.75 FeF3 + 0.25 InCl3,-0.0201
