Voltage (V vs Li/Li+),Electrolyte,Molar ratio cathode/(cathode+SE),Reaction,Erxn (eV/atom)
3.5,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 FeF3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 0.08537 Li -> 0.1341 Li2ZrF6 + 0.5488 LiFeCl4 + 0.08537 ZrFeF6 + 0.1463 LiYF4,-0.1082
3.5,Li2.4Y0.4Zr0.6Cl6,0.6875,0.6875 FeF3 + 0.3125 Li2.4Y0.4Zr0.6Cl6 + 0.2187 Li -> 0.1875 Li2ZrF6 + 0.4688 LiFeCl4 + 0.125 LiYF4 + 0.2187 FeF2,-0.1006
3.5,Li2.4Y0.4Zr0.6Cl6,1.0000,FeF3 + 0.75 Li -> 0.25 Li3FeF6 + 0.75 FeF2,-0.029
3.6,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 FeF3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 -> 0.3478 LiFeCl4 + 0.2609 LiYF4 + 0.3913 ZrCl4 + 0.9565 LiCl,-0.0609
3.6,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 FeF3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 -> 0.4828 LiFeCl4 + 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.7586 LiCl,-0.0875
3.6,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 FeF3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 -> 0.08571 Li2ZrF6 + 0.5714 LiFeCl4 + 0.1714 YZrF7 + 0.2857 LiCl,-0.106
3.6,Li2.4Y0.4Zr0.6Cl6,0.6000,0.6 FeF3 + 0.4 Li2.4Y0.4Zr0.6Cl6 -> 0.1467 Li2ZrF6 + 0.6 LiFeCl4 + 0.06667 LiYF4 + 0.09333 YZrF7,-0.112
3.6,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 FeF3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 0.08537 Li -> 0.1341 Li2ZrF6 + 0.5488 LiFeCl4 + 0.08537 ZrFeF6 + 0.1463 LiYF4,-0.1066
3.6,Li2.4Y0.4Zr0.6Cl6,0.6875,0.6875 FeF3 + 0.3125 Li2.4Y0.4Zr0.6Cl6 + 0.2187 Li -> 0.1875 Li2ZrF6 + 0.4688 LiFeCl4 + 0.125 LiYF4 + 0.2187 FeF2,-0.0962
3.6,Li2.4Y0.4Zr0.6Cl6,1.0000,FeF3 + 0.5 Li -> 0.5 LiFe2F6,-0.0109
3.7,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 FeF3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 -> 0.3478 LiFeCl4 + 0.2609 LiYF4 + 0.3913 ZrCl4 + 0.9565 LiCl,-0.0609
3.7,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 FeF3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 -> 0.4828 LiFeCl4 + 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.7586 LiCl,-0.0875
3.7,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 FeF3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 -> 0.08571 Li2ZrF6 + 0.5714 LiFeCl4 + 0.1714 YZrF7 + 0.2857 LiCl,-0.106
3.7,Li2.4Y0.4Zr0.6Cl6,0.6000,0.6 FeF3 + 0.4 Li2.4Y0.4Zr0.6Cl6 -> 0.1467 Li2ZrF6 + 0.6 LiFeCl4 + 0.06667 LiYF4 + 0.09333 YZrF7,-0.112
3.7,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 FeF3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 -> 0.2195 Li2ZrF6 + 0.3415 FeCl3 + 0.2927 LiFeCl4 + 0.1463 LiYF4,-0.1062
3.8,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 FeF3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 -> 0.3478 LiFeCl4 + 0.2609 LiYF4 + 0.3913 ZrCl4 + 0.9565 LiCl,-0.0609
3.8,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 FeF3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 -> 0.4828 LiFeCl4 + 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.7586 LiCl,-0.0875
3.8,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 FeF3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 -> 0.08571 Li2ZrF6 + 0.5714 LiFeCl4 + 0.1714 YZrF7 + 0.2857 LiCl,-0.106
3.8,Li2.4Y0.4Zr0.6Cl6,0.6000,0.6 FeF3 + 0.4 Li2.4Y0.4Zr0.6Cl6 -> 0.1467 Li2ZrF6 + 0.6 LiFeCl4 + 0.06667 LiYF4 + 0.09333 YZrF7,-0.112
3.8,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 FeF3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 -> 0.2195 Li2ZrF6 + 0.2927 LiFeCl4 + 0.3415 FeCl3 + 0.1463 LiYF4,-0.1062
3.9,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 FeF3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 -> 0.2609 LiYF4 + 0.3478 LiFeCl4 + 0.3913 ZrCl4 + 0.9565 LiCl,-0.0609
3.9,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 FeF3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 -> 0.4828 LiFeCl4 + 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.7586 LiCl,-0.0875
3.9,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 FeF3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 -> 0.08571 Li2ZrF6 + 0.5714 LiFeCl4 + 0.1714 YZrF7 + 0.2857 LiCl,-0.106
3.9,Li2.4Y0.4Zr0.6Cl6,0.6000,0.6 FeF3 + 0.4 Li2.4Y0.4Zr0.6Cl6 -> 0.1467 Li2ZrF6 + 0.06667 LiYF4 + 0.6 LiFeCl4 + 0.09333 YZrF7,-0.112
3.9,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 FeF3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 0.2927 LiFeCl4 + 0.3415 FeCl3,-0.1062
4.0,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 FeF3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 -> 0.2609 LiYF4 + 0.3478 LiFeCl4 + 0.3913 ZrCl4 + 0.9565 LiCl,-0.0609
4.0,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 FeF3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 -> 0.2069 YZrF7 + 0.4828 LiFeCl4 + 0.1034 ZrCl4 + 0.7586 LiCl,-0.0875
4.0,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 FeF3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 -> 0.08571 Li2ZrF6 + 0.1714 YZrF7 + 0.5714 LiFeCl4 + 0.2857 LiCl,-0.106
4.0,Li2.4Y0.4Zr0.6Cl6,0.6000,0.6 FeF3 + 0.4 Li2.4Y0.4Zr0.6Cl6 -> 0.1467 Li2ZrF6 + 0.06667 LiYF4 + 0.09333 YZrF7 + 0.6 LiFeCl4,-0.112
4.0,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 FeF3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 0.2927 LiFeCl4 + 0.3415 FeCl3,-0.1062
4.1,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 FeF3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 -> 0.2609 LiYF4 + 0.3478 LiFeCl4 + 0.3913 ZrCl4 + 0.9565 LiCl,-0.0609
4.1,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 FeF3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 -> 0.2069 YZrF7 + 0.4828 LiFeCl4 + 0.1034 ZrCl4 + 0.7586 LiCl,-0.0875
4.1,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 FeF3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 -> 0.08571 Li2ZrF6 + 0.1714 YZrF7 + 0.5714 LiFeCl4 + 0.2857 LiCl,-0.106
4.1,Li2.4Y0.4Zr0.6Cl6,0.6000,0.6 FeF3 + 0.4 Li2.4Y0.4Zr0.6Cl6 -> 0.1467 Li2ZrF6 + 0.06667 LiYF4 + 0.09333 YZrF7 + 0.6 LiFeCl4,-0.112
4.1,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 FeF3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 0.2927 LiFeCl4 + 0.3415 FeCl3,-0.1062
4.2,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 FeF3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 -> 0.3478 Li + 0.2609 LiYF4 + 0.3478 FeCl4 + 0.3913 ZrCl4 + 0.9565 LiCl,-0.0644
4.2,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 FeF3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 -> 0.4828 Li + 0.2069 YZrF7 + 0.4828 FeCl4 + 0.1034 ZrCl4 + 0.7586 LiCl,-0.0926
4.2,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 FeF3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 -> 0.5714 Li + 0.08571 Li2ZrF6 + 0.1714 YZrF7 + 0.5714 FeCl4 + 0.2857 LiCl,-0.1124
4.2,Li2.4Y0.4Zr0.6Cl6,0.6000,0.6 FeF3 + 0.4 Li2.4Y0.4Zr0.6Cl6 -> 0.6 Li + 0.1467 Li2ZrF6 + 0.06667 LiYF4 + 0.09333 YZrF7 + 0.6 FeCl4,-0.1188
1.0,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.0,Li3ScCl6,0.4000,0.4 FeF3 + 0.6 Li3ScCl6 + 1.8 Li -> 0.2 ScFe2 + 3.6 LiCl + 0.4 ScF3,-0.452
1.0,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.5735
1.0,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-1.3603
1.1,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.1,Li3ScCl6,0.4000,0.4 FeF3 + 0.6 Li3ScCl6 + 1.8 Li -> 0.2 ScFe2 + 3.6 LiCl + 0.4 ScF3,-0.421
1.1,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.5463
1.1,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-1.2853
1.2,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.2,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.519
1.2,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-1.2103
1.3,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.3,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.4917
1.3,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-1.1353
1.4,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.4,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.4644
1.4,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-1.0603
1.5,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.5,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.4372
1.5,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.9853
1.6,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.6,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.4099
1.6,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.9103
1.7,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.7,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.3826
1.7,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.8353
1.8,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.8,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.3554
1.8,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.7603
1.9,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
1.9,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.3281
1.9,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.6853
2.0,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.0,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.3008
2.0,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.6103
2.1,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.1,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.2735
2.1,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.5353
2.2,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.2,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.2463
2.2,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.4603
2.3,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.3,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.219
2.3,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.3853
2.4,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.4,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.1917
2.4,Li3ScCl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-0.3103
2.5,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.5,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 1.5 Li -> 3 LiCl + 0.5 Fe + 0.5 ScF3,-0.1644
2.5,Li3ScCl6,0.7500,0.75 FeF3 + 0.25 Li3ScCl6 + 0.75 Li -> 0.75 FeF2 + 1.5 LiCl + 0.25 ScF3,-0.2121
2.5,Li3ScCl6,1.0000,FeF3 + Li -> FeF2 + LiF,-0.2634
2.6,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.6,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 0.5 Li -> 0.5 FeCl2 + 0.5 ScF3 + 2 LiCl,-0.1399
2.6,Li3ScCl6,0.7500,0.75 FeF3 + 0.25 Li3ScCl6 + 0.75 Li -> 0.75 FeF2 + 0.25 ScF3 + 1.5 LiCl,-0.1963
2.6,Li3ScCl6,1.0000,FeF3 + Li -> FeF2 + LiF,-0.2384
2.7,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.7,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 + 0.5 Li -> 0.5 FeCl2 + 0.5 ScF3 + 2 LiCl,-0.1308
2.7,Li3ScCl6,0.7500,0.75 FeF3 + 0.25 Li3ScCl6 + 0.75 Li -> 0.75 FeF2 + 0.25 ScF3 + 1.5 LiCl,-0.1805
2.7,Li3ScCl6,1.0000,FeF3 + Li -> FeF2 + LiF,-0.2134
2.8,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.8,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
2.8,Li3ScCl6,0.7500,0.75 FeF3 + 0.25 Li3ScCl6 + 0.75 Li -> 0.75 FeF2 + 0.25 ScF3 + 1.5 LiCl,-0.1647
2.8,Li3ScCl6,1.0000,FeF3 + Li -> FeF2 + LiF,-0.1884
2.9,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
2.9,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
2.9,Li3ScCl6,0.7500,0.75 FeF3 + 0.25 Li3ScCl6 + 0.75 Li -> 0.75 FeF2 + 0.25 ScF3 + 1.5 LiCl,-0.1489
2.9,Li3ScCl6,1.0000,FeF3 + Li -> FeF2 + LiF,-0.1634
3.0,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.0,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.0,Li3ScCl6,0.7500,0.75 FeF3 + 0.25 Li3ScCl6 + 0.75 Li -> 0.75 FeF2 + 0.25 ScF3 + 1.5 LiCl,-0.1331
3.0,Li3ScCl6,1.0000,FeF3 + Li -> FeF2 + LiF,-0.1384
3.1,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.1,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.1,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
3.1,Li3ScCl6,1.0000,FeF3 + Li -> FeF2 + LiF,-0.1134
3.2,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.2,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.2,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
3.2,Li3ScCl6,1.0000,FeF3 + Li -> FeF2 + LiF,-0.0884
3.3,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.3,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.3,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
3.3,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.1667 Li3FeF6 + 0.5 LiFeCl4 + 0.3333 ScF3,-0.1154
3.3,Li3ScCl6,1.0000,FeF3 + 0.75 Li -> 0.25 Li3FeF6 + 0.75 FeF2,-0.0665
3.4,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.4,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.4,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
3.4,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.1667 Li3FeF6 + 0.5 LiFeCl4 + 0.3333 ScF3,-0.1154
3.4,Li3ScCl6,1.0000,FeF3 + 0.75 Li -> 0.25 Li3FeF6 + 0.75 FeF2,-0.0477
3.5,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.5,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.5,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
3.5,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.1667 Li3FeF6 + 0.5 LiFeCl4 + 0.3333 ScF3,-0.1154
3.5,Li3ScCl6,1.0000,FeF3 + 0.75 Li -> 0.25 Li3FeF6 + 0.75 FeF2,-0.029
3.6,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.6,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.6,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
3.6,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.1667 Li3FeF6 + 0.5 LiFeCl4 + 0.3333 ScF3,-0.1154
3.6,Li3ScCl6,1.0000,FeF3 + 0.5 Li -> 0.5 LiFe2F6,-0.0109
3.7,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.7,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.7,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
3.7,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.1667 Li3FeF6 + 0.5 LiFeCl4 + 0.3333 ScF3,-0.1154
3.8,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.8,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.8,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
3.8,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.1667 Li3FeF6 + 0.5 LiFeCl4 + 0.3333 ScF3,-0.1154
3.9,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
3.9,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
3.9,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
3.9,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.1667 Li3FeF6 + 0.5 LiFeCl4 + 0.3333 ScF3,-0.1154
4.0,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
4.0,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
4.0,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
4.0,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.1667 Li3FeF6 + 0.5 LiFeCl4 + 0.3333 ScF3,-0.1154
4.1,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
4.1,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 LiFeCl4 + 0.5 ScF3 + LiCl,-0.122
4.1,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 LiFeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1215
4.1,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.1667 Li3FeF6 + 0.5 LiFeCl4 + 0.3333 ScF3,-0.1154
4.2,Li3ScCl6,0.0000,Li3ScCl6 -> ScCl3 + 3 LiCl,-0.0232
4.2,Li3ScCl6,0.5000,0.5 FeF3 + 0.5 Li3ScCl6 -> 0.5 Li + 0.5 FeCl4 + 0.5 ScF3 + LiCl,-0.1274
4.2,Li3ScCl6,0.6000,0.6 FeF3 + 0.4 Li3ScCl6 -> 0.6 Li + 0.6 FeCl4 + 0.4 ScF3 + 0.6 LiF,-0.1283
4.2,Li3ScCl6,0.6667,0.6667 FeF3 + 0.3333 Li3ScCl6 -> 0.5 Li + 0.1667 Li3FeF6 + 0.5 FeCl4 + 0.3333 ScF3,-0.1213
1.0,Li2.375Sc0.375Zr0.625Cl6,0.0000,Li2.375Zr0.625Sc0.375Cl6 + 2.5 Li -> 0.375 ScCl3 + 0.625 Zr + 4.875 LiCl,-0.1569
1.0,Li2.375Sc0.375Zr0.625Cl6,0.1724,0.1724 FeF3 + 0.8276 Li2.375Zr0.625Sc0.375Cl6 + 2.586 Li -> 0.1724 Zr3Fe + 0.1379 ScCl3 + 4.552 LiCl + 0.1724 ScF3,-0.3153
1.0,Li2.375Sc0.375Zr0.625Cl6,0.2727,0.2727 FeF3 + 0.7273 Li2.375Zr0.625Sc0.375Cl6 + 2.636 Li -> 0.1273 Zr3Fe + 0.07273 ZrFe2 + 4.364 LiCl + 0.2727 ScF3,-0.4193
1.0,Li2.375Sc0.375Zr0.625Cl6,0.5556,0.5556 FeF3 + 0.4444 Li2.375Zr0.625Sc0.375Cl6 + 2.778 Li -> 1.167 LiF + 0.2778 ZrFe2 + 2.667 LiCl + 0.1667 ScF3,-0.7242
1.0,Li2.375Sc0.375Zr0.625Cl6,1.0000,FeF3 + 3 Li -> 3 LiF + Fe,-1.3603
